    5  8192      0.10     5.508
    6  8192      0.10     5.431
    7  8192      0.10     5.414
    8  8192      0.10     5.659
    9  8192      0.10     5.427
   10  8192      0.10     5.390
    1  8192      0.25     6.022
    2  8192      0.25     5.733
    3  8192      0.25     5.925
    4  8192      0.25     5.760
    5  8192      0.25     5.786
    6  8192      0.25     5.823
    7  8192      0.25     5.479
    8  8192      0.25     5.398
    9  8192      0.25     5.434
   10  8192      0.25     5.392
    1  8192      0.50     6.461
    2  8192      0.50     5.846
    3  8192      0.50     5.411
    4  8192      0.50     5.353
    5  8192      0.50     5.413
    6  8192      0.50     5.352
    7  8192      0.50     5.377
    8  8192      0.50     5.355
    9  8192      0.50     5.354
   10  8192      0.50     5.486
    1  8192      0.75     6.762
    2  8192      0.75     5.511
    3  8192      0.75     5.433
    4  8192      0.75     5.384
    5  8192      0.75    11.940
    6  8192      0.75     6.011
    7  8192      0.75     5.470
    8  8192      0.75     5.631
    9  8192      0.75     5.716
   10  8192      0.75     5.926
    1  8192      0.90     6.577
    2  8192      0.90     5.756
    3  8192      0.90     5.779
    4  8192      0.90     5.850
    5  8192      0.90     5.779
    6  8192      0.90     5.749
    7  8192      0.90     5.883
    8  8192      0.90     5.749
    9  8192      0.90     5.781
   10  8192      0.90     5.830
    1  8192      0.95     6.004
    2  8192      0.95     5.345
    3  8192      0.95     5.381
    4  8192      0.95     5.354
    5  8192      0.95     5.411
    6  8192      0.95     5.792
    7  8192      0.95     5.416
    8  8192      0.95     5.380
    9  8192      0.95     6.039
   10  8192      0.95     6.018
    1  8192      0.99     7.144
    2  8192      0.99     6.350
    3  8192      0.99     6.146
    4  8192      0.99     6.375
    5  8192      0.99     6.160
    6  8192      0.99     5.936
    7  8192      0.99     6.112
    8  8192      0.99     6.146
    9  8192      0.99     6.010
   10  8192      0.99     6.127
    1  8192      1.00     6.769
    2  8192      1.00     6.169
    3  8192      1.00     6.433
    4  8192      1.00     6.095
    5  8192      1.00     5.600
    6  8192      1.00     5.411
    7  8192      1.00     5.387
    8  8192      1.00     5.449
    9  8192      1.00     5.562
   10  8192      1.00     5.511
    1 16384      0.00    12.545
    2 16384      0.00    10.643
    3 16384      0.00    10.688
    4 16384      0.00    10.698
    5 16384      0.00    10.608
    6 16384      0.00    10.630
    7 16384      0.00    10.642
    8 16384      0.00    10.633
    9 16384      0.00    11.121
   10 16384      0.00    10.790
    1 16384      0.01    11.976
    2 16384      0.01    10.627
    3 16384      0.01    11.251
    4 16384      0.01    11.637
    5 16384      0.01    10.803
    6 16384      0.01    10.922
    7 16384      0.01    10.738
    8 16384      0.01    11.820
    9 16384      0.01    11.045
   10 16384      0.01    10.709
    1 16384      0.05    12.024
    2 16384      0.05    10.729
    3 16384      0.05    10.897
    4 16384      0.05    10.681
    5 16384      0.05    10.643
    6 16384      0.05    10.693
    7 16384      0.05    10.643
    8 16384      0.05    10.666
    9 16384      0.05    10.647
   10 16384      0.05    10.801
    1 16384      0.10    12.178
    2 16384      0.10    10.921
    3 16384      0.10    10.754
    4 16384      0.10    10.631
    5 16384      0.10    11.112
    6 16384      0.10    11.073
    7 16384      0.10    10.639
    8 16384      0.10    10.674
    9 16384      0.10    10.650
   10 16384      0.10    11.601
    1 16384      0.25    12.692
    2 16384      0.25    10.816
    3 16384      0.25    10.666
    4 16384      0.25    10.701
    5 16384      0.25    11.133
    6 16384      0.25    11.779
    7 16384      0.25    11.662
    8 16384      0.25    11.132
    9 16384      0.25    10.800
